0;0;0;0;0;30;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;17;17;0;0;0;0;0;0;0;18;0;0;17;22;0;25;0;0;25;0;0;0;0;0;29;25;0;25;0;0;0;0;25;26;0;0;0;0;0;0;0;0;false;0;Anatoly Bannik vs. Iskir Kurass, Kiev, 1963;Source: http://www.wtharvey.com/m8n3a.html
0;18;0;21;0;0;0;0;0;20;0;17;0;0;17;17;25;30;0;0;17;0;0;0;19;27;0;0;0;0;0;0;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;22;0;0;20;26;0;false;0;Rajko Bogdanovic vs. Miso Cebalo, Titograd, 1965;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;0;21;0;22;21;0;19;27;17;0;17;0;18;0;0;0;0;17;0;17;28;0;0;0;0;0;0;0;0;0;25;0;30;0;0;0;0;0;0;0;0;0;25;25;0;0;0;25;25;25;0;0;0;0;0;0;26;0;false;0;Isaac Boleslavsky vs. Roman Dzindzichashvili, URS, 1967;Source: http://www.wtharvey.com/m8n3a.html
18;0;0;21;0;0;0;21;17;0;0;0;29;17;17;17;0;17;0;0;0;0;22;0;0;25;0;20;0;0;0;0;0;0;0;30;0;28;0;0;0;0;0;0;0;0;27;0;25;25;0;0;0;25;25;25;0;0;0;0;0;0;26;0;false;0;Karl Winter vs. Guenter Schuchardt, Corr., 1967;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;27;17;18;17;0;17;25;0;0;22;0;0;0;0;0;25;0;0;17;0;25;30;0;0;29;0;25;0;0;0;0;0;0;25;0;0;0;0;0;0;0;26;0;false;0;Rajko Bogdanovic vs. Slavko Leban, Sarajevo, 1968;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;21;18;0;0;0;0;0;0;0;17;0;20;0;17;0;0;0;29;0;26;17;0;0;0;0;0;0;17;0;0;25;0;0;25;0;0;0;25;0;0;0;0;0;0;0;0;22;0;0;0;0;25;30;0;0;0;0;0;29;0;false;0;Walter Browne vs. Victor Brond, Mar del Plata, 1971;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;21;18;17;0;17;20;0;17;0;17;0;0;17;17;0;25;0;0;0;0;20;0;19;0;0;30;0;0;0;0;25;29;0;0;0;0;0;28;0;0;0;0;25;25;25;0;26;0;0;25;29;27;28;0;0;0;22;0;false;0;Panayotis Pandavos vs. AB Arnold, Salonika, 1984;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;0;0;21;18;0;0;17;0;0;19;17;17;17;17;0;0;29;0;20;0;0;0;0;0;0;22;25;0;30;0;0;0;0;25;0;0;0;0;28;0;0;28;0;0;0;25;25;25;0;0;25;0;25;0;0;26;0;0;0;29;0;false;0;Hans Waldmann vs. Udo Wallrabenstein, Leipzig, 1986;Source: http://www.wtharvey.com/m8n3a.html
21;0;0;0;0;21;0;0;17;0;17;0;0;0;0;17;0;17;0;0;29;0;0;0;0;0;0;0;0;17;0;0;0;0;28;0;0;26;0;0;0;0;0;0;0;0;0;18;25;25;25;0;0;25;0;0;0;0;0;0;0;0;0;0;false;0;Stellen Brynell vs. Lars Karlsson, Malme, 1986;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;0;21;0;30;0;0;0;0;0;0;17;17;0;17;18;25;19;0;0;0;0;0;0;0;28;0;0;0;22;25;0;0;25;0;0;0;0;17;0;0;0;0;25;0;0;0;0;0;0;0;0;26;0;0;0;0;29;0;false;0;Evgeny Bareev vs. Viktor Gavrikov, Minsk, 1987;Source: http://www.wtharvey.com/m8n3a.html
